#{"t_start": 1587228635.549868, "env_id": "DronePathComplex-v0"}
r,l,t
198,1706,2173.609182
84,1262,2187.867876
76,1153,2204.978496
104,994,2217.521525
77,822,2230.081568
70,467,2234.141506
56,791,2243.280395
40,398,2247.825569
67,869,2256.373816
124,892,2266.272171
99,1158,2282.125488
68,902,2292.209049
108,1145,2304.542363
32,384,2310.667124
28,393,2316.955114
31,1218,2331.173502
54,612,2338.768193
57,967,2352.749948
21,454,2357.911427
88,760,2366.924153
75,1029,2378.356983
82,581,2386.830856
58,842,2398.602026
103,1205,2411.487703
117,1668,2436.178816
63,845,2445.742405
128,1187,2458.402697
110,1203,2474.986268
71,839,2485.256271
67,788,2494.367309
94,1037,2513.30291
137,1591,2530.647825
68,495,2536.203717
73,271,2538.601874
81,700,2546.981951
96,1115,2560.207084
95,1469,2579.900737
148,1383,2601.688339
24,210,2604.682014
75,975,2615.474269
62,786,2623.495896
74,855,2633.201741
130,1534,2650.070898
89,888,2663.24379
140,1057,2678.087822
137,1781,2698.063983
76,984,2708.888477
151,803,2718.131243
46,218,2720.019044
27,212,2723.012973
139,1056,2739.075505
123,1751,2762.403584
89,945,2772.778059
264,3084,2806.294506
76,1273,2824.193749
78,471,2829.397778
25,282,2832.922273
100,1090,2844.675614
125,834,2854.285135
72,775,2864.454618
232,2268,2901.392381
79,768,2909.360505
101,1321,2924.35752
96,1311,2938.55359
74,1105,2954.574613
98,1800,2979.958861
98,1052,2991.57479
54,347,2995.750278
47,922,3005.011335
168,1166,3018.606887
27,190,3020.284285
205,1909,3041.44195
87,394,3051.460783
80,989,3063.524932
81,858,3075.168635
80,785,3084.55515
145,2095,3107.683867
75,764,3115.595928
25,196,3118.453495
172,2072,3146.794959
106,1225,3163.93517
185,1199,3177.017402
64,444,3182.037232
149,1829,3207.95224
55,447,3213.072967
28,205,3214.940034
111,501,3220.449059
82,859,3230.278142
31,186,3231.928716
108,1015,3243.088617
171,1482,3261.93726
111,1196,3276.779576
114,1710,3302.087075
166,1452,3318.130087
190,1393,3332.59041
63,443,3337.590677
105,576,3344.820124
52,548,3352.881421
87,563,3367.814233
27,250,3371.164753
45,452,3376.337056
74,386,3380.850989
159,1509,3397.629884
150,1129,3409.917792
132,808,3418.283175
64,566,3424.415957
59,397,3429.069703
73,373,3433.46831
40,605,3452.185514
78,822,3461.99097
129,1630,3479.603147
38,185,3481.176857
109,1216,3495.216735
27,184,3496.852332
66,324,3500.864264
26,197,3502.620048
207,1709,3525.262686
56,451,3530.408207
63,608,3539.300312
60,470,3546.513091
110,736,3555.202878
79,922,3565.550955
29,171,3567.123092
96,1559,3584.148062
30,191,3585.840852
25,186,3588.595998
25,179,3590.215012
123,995,3605.554315
77,877,3615.58831
205,1807,3634.901639
89,639,3642.822047
100,985,3655.89889
31,200,3659.940145
74,979,3670.806464
88,548,3680.040812
45,502,3685.629177
27,200,3687.388429
27,181,3690.131517
49,435,3693.910277
51,433,3698.903154
99,666,3707.031938
93,512,3712.645681
174,1303,3726.333426
109,952,3737.913983
92,701,3750.777952
32,215,3753.854584
203,1657,3771.878663
186,1233,3784.94567
125,1007,3795.950907
78,846,3805.670086
88,666,3813.494137
66,337,3819.18429
127,1247,3840.766598
43,370,3845.13956
54,491,3850.534231
62,526,3856.268569
48,535,3862.065595
23,193,3864.919029
119,624,3871.579843
52,550,3877.487707
206,1827,3896.788785
47,538,3908.245447
300,2451,3938.632293
277,2401,3965.249702
99,923,3975.530999
219,1237,3992.161934
26,195,3993.881983
179,1619,4015.918981
130,674,4024.304648
28,205,4026.118835
26,193,4028.919133
82,790,4037.028571
26,225,4040.098927
73,386,4043.434232
81,407,4048.088402
61,501,4058.590766
68,481,4063.921369
119,868,4073.819483
44,849,4083.514087
300,1991,4107.134112
101,533,4114.98527
178,1246,4129.264235
24,729,4140.386095
38,805,4149.768408
35,488,4155.134956
85,358,4159.431648
28,217,4161.335741
65,625,4167.921838
81,486,4173.29347
73,607,4179.722016
48,568,4185.837431
30,217,4188.865336
47,895,4199.115615
44,787,4211.806462
128,1113,4227.076539
158,1079,4238.837837
31,186,4241.609199
36,197,4243.320099
30,223,4246.370961
50,827,4254.705465
53,283,4258.250862
289,2289,4288.469631
228,1237,4304.782884
32,216,4306.656152
106,689,4313.755326
101,506,4319.348415
43,530,4325.153949
85,606,4332.689627
79,1299,4346.303825
70,1018,4362.337411
73,338,4366.479682
292,2557,4394.626719
82,430,4399.51901
32,198,4401.266023
51,427,4407.656876
45,523,4415.414012
155,1375,4431.681299
95,1023,4447.671041
28,178,4449.255456
73,905,4459.400423
89,1070,4470.979134
126,1369,4485.469348
166,1704,4509.425764
67,809,4520.06118
40,259,4523.469063
52,508,4528.91834
221,1715,4547.089469
93,1292,4561.579942
154,1347,4575.581882
42,545,4581.504792
59,805,4592.872977
106,1054,4607.962148
101,727,4617.744868
95,468,4621.814243
70,852,4631.547812
71,795,4640.766118
131,1751,4663.892803
32,237,4667.03787
30,225,4669.082674
163,1995,4693.901417
110,2031,4717.879402
111,586,4724.050956
74,843,4733.606917
38,326,4743.124295
181,1520,4759.66446
70,334,4763.635005
91,587,4769.779306
57,688,4776.943577
63,597,4784.348073
117,1145,4800.367704
89,765,4808.916485
125,1038,4824.753381
82,873,4834.735408
177,2081,4857.72936
67,550,4863.697647
51,380,4868.170414
30,235,4870.287508
218,1689,4896.061114
27,228,4898.656578
89,841,4909.979081
128,845,4918.63517
300,2951,4951.340149
93,1144,4963.661292
157,1486,4984.000392
77,979,4995.063596
229,2756,5030.006844
103,1159,5047.831574
75,902,5057.890171
85,1175,5070.34448
92,1074,5081.902436
88,546,5087.791151
126,1127,5101.191156
228,1846,5130.189181
97,1089,5142.156794
227,1310,5156.934298
76,469,5161.122427
110,1233,5175.422925
131,713,5182.863814
216,1955,5215.810298
300,1806,5236.154657
161,1849,5255.485913
72,874,5265.431922
